,ICAO,IATA,name,city,country,latitude_deg,latitude_min,"latitude,sec",latitude_dir,longitude_deg,longitude_min,longitude_sec,longitude_dir,altitude,latitude,longitude
240,CYSU,YSU,SUMMERSIDE,SUMMERSIDE,CANADA,46,26,34,N,63,49,52,W,18,46.443,-63.831
241,CYSY,YSY,SACHS HARBOUR,SACHS HARBOUR,CANADA,71,59,38,N,125,14,33,W,86,71.994,-125.243
242,CYTC,,,ETHELDA BAY,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
243,CYTE,YTE,CAPE DORSET,CAPE DORSET,CANADA,64,13,48,N,76,31,36,W,50,64.23,-76.527
244,CYTH,YTH,THOMPSON,THOMPSON,CANADA,55,48,4,N,97,51,51,W,223,55.801,-97.864
245,CYTL,YTL,,BIG TROUT LAKE,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
246,CYTR,YTR,TRENTON,TRENTON,CANADA,44,7,8,N,77,31,41,W,87,44.119,-77.528
247,CYTS,YTS,TIMMINS,TIMMINS,CANADA,48,34,11,N,81,22,36,W,295,48.57,-81.377
248,CYTZ,YTZ,CITY CENTRE,TORONTO,CANADA,43,37,39,N,79,23,46,W,77,43.627,-79.396
249,CYUA,,,SHINGLE POINT,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
250,CYUB,YUB,TUKTOYAKTUK,TUKTOYAKTUK,CANADA,69,26,0,N,133,1,35,W,5,69.433,-133.026
251,CYUC,,,NICHOLSON PENINSULAR,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
252,CYUF,YUF,,PELLY BAY,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
253,CYUH,,,CLINTON POINT,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
254,CYUI,,,CAPE YOUNG,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
255,CYUJ,,,LADY FRANKLIN POINT,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
256,CYUK,,,BYRON BAY,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
257,CYUL,YUL,MONTREAL INTERNATIONAL DORVAL,MONTREAL,CANADA,45,28,5,N,73,44,29,W,36,45.468,-73.741
258,CYUQ,,,JENNY LIND ISLAND,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
259,CYUR,,,GLADMAN POINT,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
260,CYUS,,,SHEPHERD BAY,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
261,CYUT,YUT,REPULSE BAY,REPULSE BAY,CANADA,66,31,17,N,86,13,29,W,25,66.521,-86.225
262,CYUX,YUX,HALL BEACH,HALL BEACH,CANADA,68,46,34,N,81,14,37,W,9,68.776,-81.244
263,CYUY,YUY,ROUYN NORANDA,ROUYN,CANADA,48,12,22,N,78,50,8,W,302,48.206,-78.836
264,CYVC,YVC,LA RONGE,LA RONGE,CANADA,55,9,5,N,105,15,43,W,379,55.151,-105.262
265,CYVG,YVG,VERMILION,VERMILLION,CANADA,53,21,21,N,110,49,26,W,618,53.356,-110.824
266,CYVM,YVM,QIKIQTARJUAQ,BROUGHTON ISLAND,CANADA,67,32,45,N,64,1,53,W,7,67.546,-64.031
267,CYVN,,,CAPE DYER,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
268,CYVO,YVO,VAL D OR,VAL D'OR,CANADA,48,3,12,N,77,46,58,W,338,48.053,-77.783
269,CYVP,YVP,KUUJJUAQ,QUUJJUAQ,CANADA,58,5,46,N,68,25,37,W,40,58.096,-68.427
270,CYVQ,YVQ,NORMAN WELLS,NORMAN WELLS,CANADA,65,16,57,N,126,48,1,W,74,65.282,-126.8
271,CYVR,YVR,VANCOUVER INTERNATIONAL,VANCOUVER,CANADA,49,11,42,N,123,10,55,W,5,49.195,-123.182
272,CYVT,YVT,BUFFALO NARROWS,BUFFALO NARROWS,CANADA,55,50,31,N,108,25,3,W,441,55.842,-108.418
273,CYVV,YVV,WIARTON,WIARTON,CANADA,44,44,45,N,81,6,26,W,223,44.746,-81.107
274,CYWA,YWA,PETAWAWA,PETAWAWA,CANADA,45,57,8,N,77,19,9,W,131,45.952,-77.319
275,CYWG,YWG,WINNIPEG INTERNATIONAL,WINNIPEG,CANADA,49,54,36,N,97,14,4,W,239,49.91,-97.234
276,CYWK,YWK,WABUSH,WABUSH,CANADA,52,55,19,N,66,51,52,W,552,52.922,-66.864
277,CYWL,YWL,WILLIAMS LAKE,WILLIAMS LAKE,CANADA,52,10,59,N,122,3,15,W,941,52.183,-122.054
278,CYWO,,,LUPIN,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
279,CYWR,,,WHITE RIVER,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
280,CYWY,YWY,WRIGLEY,WRIGLEY,CANADA,63,12,34,N,123,26,12,W,151,63.209,-123.437
281,CYXC,YXC,CRANBROOK,CRANBROOK,CANADA,49,36,37,N,115,46,57,W,940,49.61,-115.782
282,CYXD,YXD,EDMONTON CITY CENTRE,EDMONTON,CANADA,53,34,21,N,113,31,14,W,671,53.573,-113.521
283,CYXE,YXE,SASKATOON J G DIEFENBAKER INTERNATIONAL,SASKATOON,CANADA,52,10,15,N,106,41,59,W,504,52.171,-106.7
284,CYXH,YXH,MEDICINE HAT,MEDICINE HAT,CANADA,50,1,8,N,110,43,15,W,717,50.019,-110.721
285,CYXI,,,KILLALOE,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
286,CYXJ,YXJ,FORT ST JOHN,FORT SAINT JOHN,CANADA,56,14,17,N,120,44,25,W,695,56.238,-120.74
287,CYXL,YXL,SIOUX LOOKOUT,SIOUX LOOKOUT,CANADA,50,6,52,N,91,54,15,W,391,50.114,-91.904
288,CYXN,YXN,,WHALE COVE,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
289,CYXP,YXP,PANGNIRTUNG,PANGNIRTUNG,CANADA,66,8,42,N,65,42,49,W,23,66.145,-65.714
290,CYXR,YXR,TIMISKAMING RGNL,EARLTON,CANADA,47,41,42,N,79,50,56,W,244,47.695,-79.849
291,CYXS,YXS,PRINCE GEORGE,PRINCE GEORGE,CANADA,53,53,22,N,122,40,44,W,691,53.889,-122.679
292,CYXT,YXT,TERRACE,TERRACE,CANADA,54,27,59,N,128,34,39,W,218,54.466,-128.577
293,CYXU,YXU,LONDON,LONDON,CANADA,43,2,8,N,81,9,14,W,278,43.036,-81.154
294,CYXX,YXX,ABBOTSFORD,ABBOTSFORD,CANADA,49,1,31,N,122,21,48,W,58,49.025,-122.363
295,CYXY,YXY,WHITEHORSE INTERNATIONAL,WHITEHORSE,CANADA,60,42,34,N,135,4,6,W,707,60.709,-135.068
296,CYYB,YYB,NORTH BAY,NORTH BAY,CANADA,46,21,49,N,79,25,22,W,371,46.364,-79.423
297,CYYC,YYC,CALGARY INTERNATIONAL,CALGARY,CANADA,51,6,50,N,114,1,13,W,1085,51.114,-114.02
298,CYYD,YYD,SMITHERS,SMITHERS,CANADA,54,49,29,N,127,10,58,W,522,54.825,-127.183
299,CYYE,YYE,FORT NELSON,FORT NELSON,CANADA,58,50,11,N,122,35,49,W,382,58.836,-122.597
300,CYYF,YYF,PENTICTON,PENTICTON,CANADA,49,27,46,N,119,36,8,W,345,49.463,-119.602
301,CYYG,YYG,CHARLOTTETOWN,CHARLOTTETOWN,CANADA,46,17,24,N,63,7,16,W,49,46.29,-63.121
302,CYYH,YYH,TALOYOAK,SPENCE BAY,CANADA,69,32,48,N,93,34,36,W,29,69.547,-93.577
303,CYYJ,YYJ,VICTORIA INTERNATIONAL,VICTORIA,CANADA,48,38,49,N,123,25,33,W,20,48.647,-123.426
304,CYYL,YYL,LYNN LAKE,LYNN LAKE,CANADA,56,51,50,N,101,4,34,W,357,56.864,-101.076
305,CYYN,YYN,SWIFT CURRENT,SWIFT CURRENT,CANADA,50,17,31,N,107,41,26,W,817,50.292,-107.691
306,CYYQ,YYQ,CHURCHILL,CHURCHILL,CANADA,58,44,21,N,94,3,54,W,29,58.739,-94.065
307,CYYR,YYR,GOOSE BAY,GOOSE BAY,CANADA,53,19,9,N,60,25,33,W,49,53.319,-60.426
308,CYYT,YYT,ST JOHNS INTERNATIONAL,ST. JOHN'S,CANADA,47,37,7,N,52,45,7,W,141,47.619,-52.752
309,CYYU,YYU,KAPUSKASING,KAPUSKASING,CANADA,49,24,50,N,82,28,3,W,227,49.414,-82.468
310,CYYW,YYW,ARMSTRONG,ARMSTRONG,CANADA,50,17,25,N,88,54,35,W,323,50.29,-88.91
311,CYYY,YYY,MONT JOLI,MONT JOLI,CANADA,48,36,31,N,68,12,29,W,53,48.609,-68.208
312,CYYZ,YYZ,LESTER B PEARSON INTERNATIONAL,TORONTO,CANADA,43,40,38,N,79,37,50,W,174,43.677,-79.631
313,CYZA,,,ASHCROFT,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
314,CYZD,YZD,DOWNSVIEW,TORONTO,CANADA,43,44,33,N,79,27,56,W,199,43.742,-79.466
315,CYZE,YZE,GORE BAY MANITOULIN,GORE BAY,CANADA,45,53,7,N,82,34,4,W,194,45.885,-82.568
316,CYZF,YZF,YELLOWKNIFE,YELLOWKNIFE,CANADA,62,27,46,N,114,26,25,W,206,62.463,-114.44
317,CYZH,YZH,SLAVE LAKE,SLAVE LAKE,CANADA,55,17,36,N,114,46,42,W,583,55.293,-114.778
318,CYZP,YZP,SANDSPIT,SANDSPIT,CANADA,53,15,15,N,131,48,50,W,7,53.254,-131.814
319,CYZR,YZR,CHRIS HADFIELD,SARNIA,CANADA,42,59,58,N,82,18,32,W,182,42.999,-82.309
320,CYZT,YZT,PORT HARDY,PORT HARDY,CANADA,50,40,50,N,127,22,0,W,22,50.681,-127.367
321,CYZU,YZU,WHITECOURT,WHITECOURT,CANADA,54,8,38,N,115,47,12,W,783,54.144,-115.787
322,CYZV,YZV,SEPT ILES,SEPT-ILES,CANADA,50,13,24,N,66,15,56,W,55,50.223,-66.266
323,CYZW,YZW,TESLIN,TESLIN,CANADA,60,10,22,N,132,44,34,W,706,60.173,-132.743
324,CYZX,YZX,GREENWOOD,GREENWOOD,CANADA,44,59,4,N,64,55,1,W,29,44.984,-64.917
325,CZFA,ZFA,FARO,FARO,CANADA,62,12,27,N,133,22,33,W,717,62.208,-133.376
326,CZFM,ZFM,FORT MCPHERSON,FORT MCPHERSON,CANADA,67,24,28,N,134,51,37,W,44,67.408,-134.86
327,CZNB,,,NORTH BAY,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
328,CZUE,,,CAPE PARRY,CANADA,0,0,0,U,0,0,0,U,0,0.0,0.0
329,DAAB,,BLIDA,BLIDA,ALGERIA,36,30,13,N,2,48,51,E,164,36.504,2.814
330,DAAD,,BOU SAADA,BOU SAADA,ALGERIA,35,19,57,N,4,12,23,E,460,35.333,4.206
331,DAAE,BJA,SOUMMAM,BEJAJA,ALGERIA,36,42,43,N,5,4,11,E,7,36.712,5.07
332,DAAF,,,AOULEF,ALGERIA,0,0,0,U,0,0,0,U,0,0.0,0.0
333,DAAG,ALG,HOUARI BOUMEDIENE,ALGIER,ALGERIA,36,41,27,N,3,12,55,E,25,36.691,3.215
334,DAAJ,DJG,TISKA,DJANET,ALGERIA,24,17,33,N,9,27,8,E,969,24.293,9.452
335,DAAK,,BOUFARIK,BOUFARIK,ALGERIA,36,32,45,N,2,52,34,E,103,36.546,2.876
336,DAAM,,TELERGHMA,TELERGMA,ALGERIA,36,6,31,N,6,21,52,E,758,36.109,6.364
337,DAAN,,REGGANE,REGGAN,ALGERIA,26,42,36,N,0,17,8,E,292,26.71,0.286
338,DAAP,VVZ,ILLIZI,ILLIZI,ALGERIA,26,34,24,N,8,29,1,E,542,26.573,8.484
339,DAAQ,,AIN OUSSERA,AIN OUSSERA,ALGERIA,35,31,31,N,2,52,43,E,650,35.525,2.879
340,DAAS,GSF,SETIF AIN ARNAT,SETIF,ALGERIA,36,10,41,N,5,19,28,E,1025,36.178,5.324
341,DAAT,TMR,TAMANRASSET,TAMANRASSET,ALGERIA,22,48,39,N,5,27,3,E,1378,22.811,5.451
342,DAAV,GJL,JIJEL,JIJEL,ALGERIA,36,47,42,N,5,52,24,E,11,36.795,5.873
343,DAAW,,,BORDJ OMAR DRISS,ALGERIA,0,0,0,U,0,0,0,U,0,0.0,0.0
344,DAAX,,,CHERAGAS,ALGERIA,0,0,0,U,0,0,0,U,0,0.0,0.0
345,DAAY,,MECHERIA,MECHERIA,ALGERIA,33,32,9,N,0,14,32,W,1176,33.536,-0.242
346,DAAZ,,RELIZANE,RELIZANE,ALGERIA,35,45,8,N,0,37,34,E,86,35.752,0.626
347,DABB,AAE,ANNABA,ANNABA,ALGERIA,36,49,20,N,7,48,33,E,5,36.822,7.809
348,DABC,CZL,MOHAMED BOUDIAF INTERNATIONAL,CONSTANTINE,ALGERIA,36,16,36,N,6,37,26,E,691,36.277,6.624
349,DABP,,,SKIKDA,ALGERIA,0,0,0,U,0,0,0,U,0,0.0,0.0
350,DABS,TEE,CHEIKH LARBI TEBESSI,TEBESSA,ALGERIA,35,25,53,N,8,7,14,E,812,35.431,8.121
351,DABT,,,BATNA,ALGERIA,0,0,0,U,0,0,0,U,0,0.0,0.0
352,DADF,,,DARRA-I-SOOF,AFGHANISTAN,0,0,0,U,0,0,0,U,0,0.0,0.0
353,DAFH,HRM,HASSI R MEL,TILREMPT,ALGERIA,32,55,47,N,3,18,44,E,775,32.93,3.312
354,DAFI,,,DJELFA,ALGERIA,0,0,0,U,0,0,0,U,0,0.0,0.0
355,DAOB,TID,BOU CHEKIF,TIARET,ALGERIA,35,20,28,N,1,27,47,E,990,35.341,1.463
356,DAOC,CBH,,BECHAR,ALGERIA,0,0,0,U,0,0,0,U,0,0.0,0.0
357,DAOE,,BOU SFER,BOU SFER,ALGERIA,35,44,7,N,0,48,19,W,57,35.735,-0.805
358,DAOF,TIN,TINDOUF,TINDOUF,ALGERIA,27,42,1,N,8,10,1,W,443,27.7,-8.167
359,DAOI,QAS,ECH CHELIFF,ECH-CHELIFF,ALGERIA,36,12,45,N,1,19,54,E,142,36.213,1.332
360,DAOL,TAF,TAFARAOUI,ORAN,ALGERIA,35,32,32,N,0,31,56,W,112,35.542,-0.532
361,DAON,TLM,ZENATA,TLEMCEN,ALGERIA,35,1,0,N,1,27,0,W,249,35.017,-1.45
362,DAOO,ORN,ES SENIA,ORAN,ALGERIA,35,37,25,N,0,37,16,W,90,35.624,-0.621
363,DAOS,,SIDI BEL ABBES,SIDI BEL ABBES,ALGERIA,35,10,18,N,0,35,35,W,492,35.172,-0.593
364,DAOV,MUW,GHRISS,GHRISS,ALGERIA,35,12,27,N,0,8,49,E,514,35.208,0.147
365,DASM,,,SAMANGAN,AFGHANISTAN,0,0,0,U,0,0,0,U,0,0.0,0.0
366,DATG,INF,,IN GUEZZAM,ALGERIA,0,0,0,U,0,0,0,U,0,0.0,0.0
367,DATM,BMW,,BORDJ MOKHTAR,ALGERIA,0,0,0,U,0,0,0,U,0,0.0,0.0
368,DAUA,AZR,TOUAT CHEIKH SIDI MOHAMED BELKEBIR,ADRAR,ALGERIA,27,50,15,N,0,11,11,W,281,27.837,-0.186
369,DAUB,BSK,BISKRA,BISKRA,ALGERIA,34,47,35,N,5,44,17,E,89,34.793,5.738
370,DAUE,ELG,EL GOLEA,EL GOLEA,ALGERIA,30,34,16,N,2,51,34,E,399,30.571,2.859
371,DAUG,GHA,NOUMERATE,GHARDAIA,ALGERIA,32,23,2,N,3,47,38,E,461,32.384,3.794
372,DAUH,HME,OUED IRARA,HASSI-MESSAOUD,ALGERIA,31,40,22,N,6,8,25,E,142,31.673,6.14
373,DAUI,INZ,IN SALAH,IN SALAH,ALGERIA,27,15,3,N,2,30,43,E,270,27.251,2.512
374,DAUK,TGR,SIDI MAHDI,TOUGGOURT,ALGERIA,33,4,4,N,6,5,19,E,86,33.068,6.089
375,DAUL,LOO,LAGHOUAT,LAGHOUAT,ALGERIA,33,45,50,N,2,55,38,E,766,33.764,2.927
376,DAUT,TMX,TIMIMOUN,TIMIMOUN,ALGERIA,29,14,13,N,0,16,33,E,314,29.237,0.276
377,DAUU,OGX,OUARGLA,OUARGLA,ALGERIA,31,55,2,N,5,24,46,E,150,31.917,5.413
378,DAUZ,IAM,IN AMENAS,ZARZAITINE,ALGERIA,28,3,5,N,9,38,34,E,563,28.051,9.643
379,DBBB,COO,COTONOU CADJEHOUN,COTONOU,BENIN,6,21,26,N,2,23,3,E,6,6.357,2.384
380,DBBC,,,CANA,BENIN,0,0,0,U,0,0,0,U,0,0.0,0.0
381,DBBD,,,DJOUGOU,BENIN,0,0,0,U,0,0,0,U,0,0.0,0.0
382,DBBK,KDC,,KANDI,BENIN,0,0,0,U,0,0,0,U,0,0.0,0.0
383,DBBN,NAE,,NATITINGOU,BENIN,0,0,0,U,0,0,0,U,0,0.0,0.0
384,DBBO,,,PORGA,BENIN,0,0,0,U,0,0,0,U,0,0.0,0.0
385,DBBP,PKO,PARAKOU,PARAKOU,BENIN,9,21,25,N,2,36,32,E,386,9.357,2.609
386,DBBR,,,BEMBEREKE,BENIN,0,0,0,U,0,0,0,U,0,0.0,0.0
387,DBBS,,,SAVE,BENIN,0,0,0,U,0,0,0,U,0,0.0,0.0
388,DFCA,,,KAYA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
389,DFCB,,,BARSALOGHO,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
390,DFCC,OUG,,OUAHIGOUYA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
391,DFCD,,,DIDYR,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
392,DFCE,,,BATIE,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
393,DFCG,,,KONGOUSSI,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
394,DFCI,,,TITAO,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
395,DFCJ,,,DJIBO,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
396,DFCK,,,KOUDOUGOU,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
397,DFCL,,,LEO,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
398,DFCM,,,MANGA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
399,DFCO,,,BOROMO,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
400,DFCP,,,PO,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
401,DFCR,,,POURA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
402,DFCS,,,SEGUENEGA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
403,DFCT,,,TENADO,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
404,DFCU,,,GOURCY,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
405,DFCY,,,YAKO,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
406,DFEA,,,BOULSA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
407,DFEB,,,BOGANDE,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
408,DFEC,,,KOMIN-YANGA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
409,DFED,,,DIAPAGA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
410,DFEE,DOR,,DORI,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
411,DFEF,FNG,,FADA N'GOURMA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
412,DFEG,XGG,,GOROM GOROM,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
413,DFEK,,,KOUPELA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
414,DFEL,XKA,,KANTCHARI,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
415,DFEM,,,TAMBAO,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
416,DFEO,,,ZORGO,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
417,DFEP,,,PAMA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
418,DFER,,,ARLI,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
419,DFES,,,SEBBA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
420,DFET,TEG,,TENKODOGO,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
421,DFEY,,,OUARGAYE,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
422,DFEZ,,,ZABRE,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
423,DFFD,OUA,OUAGADOUGOU,OUAGADOUGOU,BURKINA FASO,12,21,11,N,1,30,44,W,317,12.353,-1.512
424,DFOA,,,DANO,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
425,DFOB,BNR,,BANFORA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
426,DFOD,DGU,,DEDOUGOU,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
427,DFOF,,,SAFANE,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
428,DFOG,XGA,,AMILCAR CABRAL DE GAQUA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
429,DFOH,,,HOUNDE,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
430,DFOL,,,LOUMANA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
431,DFON,XNU,,NOUNA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
432,DFOO,BOY,BOBO DIOULASSO,BOBO-DIOULASSO,BURKINA FASO,11,9,36,N,4,19,51,W,461,11.16,-4.331
433,DFOR,,,CORODARA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
434,DFOS,,,SIDERADOUGOU,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
435,DFOT,,,TOUGAN,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
436,DFOU,,,DIEBOUGOU,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
437,DFOY,,,ARIBINDA,BURKINA FASO,0,0,0,U,0,0,0,U,0,0.0,0.0
438,DGAA,ACC,KOTOKA INTERNATIONAL,ACCRA,GHANA,5,36,10,N,0,10,5,W,63,5.603,-0.168
439,DGAD,,,ADA,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
440,DGAH,,,HO,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
441,DGAK,,,AKUSE,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
442,DGAL,,,KETE-KRACHI,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
443,DGAS,,,SALTPOND,GUYANA,0,0,0,U,0,0,0,U,0,0.0,0.0
444,DGAT,,,TEMA,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
445,DGCY,CKY,,CONAKRY,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
446,DGKA,,,AKIM ODA,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
447,DGKK,,,KOFORIDUA,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
448,DGLB,,,BOLE,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
449,DGLE,TML,TAMALE,TAMALE,GHANA,9,33,48,N,0,51,48,W,169,9.563,-0.863
450,DGLN,,,NAVRONGO,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
451,DGLW,,WA,WA,GHANA,10,4,57,N,2,30,27,W,324,10.082,-2.507
452,DGLY,,,YENDI,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
453,DGSB,,,SEFWI-BEKWAI,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
454,DGSN,NYI,SUNYANI,SUNYANI,GHANA,7,21,42,N,2,19,43,W,310,7.362,-2.329
455,DGSW,,,WENCHI,CHINA,0,0,0,U,0,0,0,U,0,0.0,0.0
456,DGTK,TKD,TAKORADI,TAKORADI,GHANA,4,53,36,N,1,46,30,W,7,4.893,-1.775
457,DGTX,,,AXIM,GHANA,0,0,0,U,0,0,0,U,0,0.0,0.0
458,DIAD,,,ADIAKE,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
459,DIAE,,,AGBOVILLE,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
460,DIAO,,,ABOISSO,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
461,DIAP,ABJ,ABIDJAN FELIX HOUPHOUET BOIGNY INTERNATIONAL,ABIDJAN,IVORY COAST,5,15,35,N,3,55,35,W,7,5.26,-3.926
462,DIAU,OGO,,ABENGOUROU,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
463,DIBC,,,BOCANDA,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
464,DIBI,BXI,,BOUNDIALI,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
465,DIBK,BYK,BOUAKE,BOUAKE,IVORY COAST,7,44,19,N,5,4,25,W,375,7.739,-5.074
466,DIBN,BQO,,BUONA,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
467,DIBU,BDK,,BONDOUKOU,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
468,DIDB,,,DABOU,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
469,DIDK,DIM,,DIMBOKRO,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
470,DIDL,DJO,DALOA,DALOA,IVORY COAST,6,47,33,N,6,28,23,W,251,6.792,-6.473
471,DIDV,,,DIVO,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
472,DIFK,,,FERKESSEDOUGOU,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
473,DIGA,GGN,,GAGNOA,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
474,DIGL,GGO,,GUIGLO,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
475,DIGN,BBV,,GRAND BEREBY,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
476,DIKO,HGO,KORHOGO,KORHOGO,IVORY COAST,9,23,13,N,5,33,23,W,370,9.387,-5.556
477,DIMN,MJC,MAN,MAN,IVORY COAST,7,16,19,N,7,35,13,W,332,7.272,-7.587
478,DIOD,KEO,,ODIENNE,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
479,DIOF,OFI,,OUANGO FITINI,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
480,DIPG,,,PORT GAUTHIER,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
481,DISG,SEO,,SEGUELA,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
482,DISP,SPY,SAN PEDRO,SAN PEDRO,IVORY COAST,4,44,48,N,6,39,38,W,8,4.747,-6.661
483,DISS,ZSS,,SASSANDRA,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
484,DITB,TXU,,TABOU,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
485,DITM,TOZ,,TOUBA,IVORY COAST,0,0,0,U,0,0,0,U,0,0.0,0.0
486,DIYO,ASK,YAMOUSSOUKRO,YAMOUSSOUKRO,IVORY COAST,6,54,11,N,5,21,57,W,214,6.903,-5.366
